Source	Tag	Name	SR_LOCATION	Date
Parking Tickets	pticket		"1100 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2500 ROBINHOOD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5400 BRAESVALLEY DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 POLK ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5400 BRAESVALLEY DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2900 HELENA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"8900 BRAESMONT DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 MASON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9200 BURDINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 MILAM ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9200 BURDINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"100 WILLARD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9200 BURDINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5500 KULDELL DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 WILSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"200 SNOVER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 FANNIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2200 HOPKINS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 HOPKINS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 SAN JACINTO ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 HOPKINS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 HOPKINS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2500 WHITNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 SAN JACINTO ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 ROSEWOOD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 BANKSIDE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"12300 PALMCROFT, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 VICKIJOHN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"4000 HOLMAN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 DRISCOLL ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5500 HUMMINGBIRD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5700 STILLBROOKE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 DUNLAVY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 DUNLAVY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 WENTWORTH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2700 COURTLANDT PL, Houston, TX"	2/23/13
Parking Tickets	pticket		"1700 INDIANA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2700 CORTLANDT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1700 INDIANA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 TRUXILLO ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 AUSTIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3 HERMANN CIRCLE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"11300 SANDPIPER DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 BRUN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 UNITY DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 UNITY DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11600 COACHFIELD LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"1900 BRUN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11700 COACHFIELD LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"11500 BOWLAN LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"1700 FAIRVIEW ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11600 BOWLAN LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"3400 LOUISIANA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11200 BOB WHITE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"11200 BOB WHITE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11900 BOB WHITE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 MARSHALL ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5600 AUSTIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3800 YOAKUM BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"12200 SANDPIPER DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"3800 YOAKUM BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"11900 SANDPIPER DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 BRANARD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"4100 YOAKUM BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"13484 NORTH FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"12300 NORTH FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"3400 CAROLINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 BRANARD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 FRANCIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 LUBBOCK ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"12100 ZAVALLA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5500 MORNINGSIDE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6300 HERMANN PARK DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 GOSTIC ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6200 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 LUBBOCK ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 LA CONCHA LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 GOLDSMITH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6300 HERMANN PARK DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 WENTWORTH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"14400 TWINTWIST CT, Houston, TX"	2/23/13
Parking Tickets	pticket		"7500 EIGHT WILLOWS RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 WENTWORTH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"7500 EIGHT WILLOWS RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1200 BARTLETT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 BARTLETT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"15100 TRINITY MEADOW DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 LOUISIANA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"4730 W BELLFORT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 SUMMIT MEADOW DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 SUMMIT MEADOW DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1800 WENTWORTH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"4700 CHENEVERT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 ST JOSEPH PKWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"4500 CAROLINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5600 AUSTIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 ST JOSEPH PKWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"9500 BEVERLYHILL ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 ST JOSEPH PKWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9600 FAIRDALE LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"5600 CRAWFORD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 BERRY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9500 MEADOWCROFT DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5700 LA BRANCH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9300 MEADOW BRIAR DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 JESSAMINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 BERRY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 JESSAMINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5700 LA BRANCH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 JESSAMINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 BERRY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9400 HIGHMEADOW DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 BERRY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 JESSAMINE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 ROBIN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"6000 HORNWOOD DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 SUTTON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"100 WILLARD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5600 JACKSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 HOPKINS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"5700 JACKSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 DALLAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"4300 SPENCER, Houston, TX"	2/23/13
Parking Tickets	pticket		"4300 SPENCER, Houston, TX"	2/23/13
Parking Tickets	pticket		"5300 BEVERLYHILL ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 DALLAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2500 YOAKUM BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 DALLAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3000 W LEELAND ANDERSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3000 W LEELAND ANDERSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3000 W LEELAND ANDERSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 LAMAR ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"12300 NORTH FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"2700 DUNLAVY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 DUNLAVY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2700 HAZARD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"13484 NORTH FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 HAROLD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5300 KELVIN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5300 KELVIN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"17000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"8200 RIPTIDE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"10100 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"13484 NORTHWEST FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"10200 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"8200 RIPTIDE DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 BANKS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 DALLAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5900 HERMANN PARK DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"5700 JACKSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"999 N LOOP   W, Houston, TX"	2/23/13
Parking Tickets	pticket		"5600 JACKSON ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9400 SUMMERBELL LN, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 PAIGE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 FARGO ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"2800 CLAY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 HERMANN DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 PAIGE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5900 HERMANN PARK DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5900 HERMANN PARK DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"100 WEBSTER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 SUL ROSS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1400 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 WEBSTER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 WEBSTER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 WEBSTER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"13484 NORTH FWY, Houston, TX"	2/23/13
Parking Tickets	pticket		"777 COOLWOOD DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"11000 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1100 HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"9800 GUEST, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5820 LEEDALE, Houston, TX"	2/23/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 HELENA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2000 HELENA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1207 CAVALCADE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2900 MILAM ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 WHITNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 WHITNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"700 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"700 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"700 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"700 PRAIRIE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 WHITNEY ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 SMITH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"800 SMITH ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2700 WAUGHCREST ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		"2600 GRANT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"700 PACIFIC ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"2300 STANFORD ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"300 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"8900 BELLFLOWER ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HOMESTEAD RD, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 AVONDALE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"5300 LILLIAN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"3300 TAFT ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"400 LOVETT BLVD, Houston, TX"	2/23/13
Parking Tickets	pticket		" HEARTH DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1000 LEVERKUHN ST, Houston, TX"	2/23/13
Parking Tickets	pticket		" HEARTH DR, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 PEASE ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1600 CALIFORNIA ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"500 TEXAS ST, Houston, TX"	2/23/13
Parking Tickets	pticket		"1300 CAROLINE ST, Houston, TX"	2/23/13
